"GUID","householdsTotal","noHeating","yearBuilt","mobHome","oneParent","onePerson","noCar","noInternet","priWater"
"4c07d11e-3a55-851d-e053-ca3ca8c0ca7f",83,0,0,0,8,9,3,2,0
"4c07d11e-3a93-851d-e053-ca3ca8c0ca7f",103,0,0,0,28,39,36,13,0
"4c07d11e-3a76-851d-e053-ca3ca8c0ca7f",106,2,1,0,22,21,30,10,1
"4c07d11e-3a83-851d-e053-ca3ca8c0ca7f",121,2,0,0,12,31,26,8,0
"4c07d11e-3a82-851d-e053-ca3ca8c0ca7f",94,1,1,0,23,12,13,8,1
"4c07d11e-3a94-851d-e053-ca3ca8c0ca7f",72,1,0,0,4,8,10,2,1
"4c07d11e-3a92-851d-e053-ca3ca8c0ca7f",131,0,0,0,25,19,16,3,1
"4c07d11e-3b7d-851d-e053-ca3ca8c0ca7f",62,3,0,0,19,5,22,5,0
"4c07d11e-26a3-851d-e053-ca3ca8c0ca7f",97,0,0,0,13,14,9,1,0
"4c07d11e-3b6a-851d-e053-ca3ca8c0ca7f",79,0,0,0,7,14,9,8,0
"4c07d11e-2699-851d-e053-ca3ca8c0ca7f",77,0,0,0,9,10,7,7,0
"4c07d11e-3a85-851d-e053-ca3ca8c0ca7f",108,0,0,0,17,20,6,5,0
"4c07d11e-3a78-851d-e053-ca3ca8c0ca7f",122,2,1,0,17,12,12,5,0
"4c07d11e-3a84-851d-e053-ca3ca8c0ca7f",71,0,0,0,7,10,5,2,0
"4c07d11e-3a75-851d-e053-ca3ca8c0ca7f",110,0,0,0,16,17,4,3,0
"4c07d11e-2698-851d-e053-ca3ca8c0ca7f",88,0,0,0,4,7,2,1,0
"4c07d11e-2690-851d-e053-ca3ca8c0ca7f",94,0,1,0,8,7,2,2,2
"4c07d11e-2666-851d-e053-ca3ca8c0ca7f",144,0,7,3,9,27,7,8,0
"4c07d11e-375e-851d-e053-ca3ca8c0ca7f",76,0,0,0,9,15,5,3,1
"4c07d11e-267c-851d-e053-ca3ca8c0ca7f",90,0,0,0,7,16,7,5,0
"4c07d11e-26a4-851d-e053-ca3ca8c0ca7f",74,0,0,0,18,3,22,7,1
"4c07d11e-0643-851d-e053-ca3ca8c0ca7f",127,2,18,0,12,25,8,17,3
"4c07d11e-267d-851d-e053-ca3ca8c0ca7f",129,1,0,0,32,27,33,20,0
"4c07d11e-0500-851d-e053-ca3ca8c0ca7f",130,0,0,0,37,27,40,17,0
"4c07d11e-3751-851d-e053-ca3ca8c0ca7f",110,1,2,0,14,16,7,9,0
"4c07d11e-04f3-851d-e053-ca3ca8c0ca7f",98,0,8,0,7,13,5,4,0
"4c07d11e-26ff-851d-e053-ca3ca8c0ca7f",102,0,4,0,13,12,1,4,0
"4c07d11e-3a96-851d-e053-ca3ca8c0ca7f",56,0,0,0,12,12,3,5,0
"4c07d11e-3a95-851d-e053-ca3ca8c0ca7f",71,0,0,0,7,18,6,3,0
"4c07d11e-265b-851d-e053-ca3ca8c0ca7f",125,0,1,0,7,32,14,14,0
"4c07d11e-0b9e-851d-e053-ca3ca8c0ca7f",74,0,5,0,7,12,2,4,0
"4c07d11e-375c-851d-e053-ca3ca8c0ca7f",100,0,0,0,11,16,13,9,1
"4c07d11e-3a56-851d-e053-ca3ca8c0ca7f",122,0,0,0,20,16,12,9,0
"4c07d11e-0501-851d-e053-ca3ca8c0ca7f",147,0,4,4,19,20,10,8,0
"4c07d11e-04ff-851d-e053-ca3ca8c0ca7f",109,1,2,0,14,18,11,10,0
"4c07d11e-266e-851d-e053-ca3ca8c0ca7f",74,0,0,0,5,1,0,0,0
"4c07d11e-2678-851d-e053-ca3ca8c0ca7f",81,0,0,0,9,5,0,0,0
"4c07d11e-266f-851d-e053-ca3ca8c0ca7f",103,0,0,0,9,4,2,0,0
"4c07d11e-3a97-851d-e053-ca3ca8c0ca7f",92,0,0,0,14,12,2,6,0
"4c07d11e-3b7f-851d-e053-ca3ca8c0ca7f",92,0,0,0,14,19,13,8,1
"4c07d11e-3b7e-851d-e053-ca3ca8c0ca7f",65,0,0,0,4,12,4,2,0
"4c07d11e-26af-851d-e053-ca3ca8c0ca7f",84,0,3,0,4,30,26,13,1
"4c07d11e-26b8-851d-e053-ca3ca8c0ca7f",88,0,0,0,6,7,2,4,0
"4c07d11e-3ab1-851d-e053-ca3ca8c0ca7f",111,1,0,0,11,10,1,1,0
"4c07d11e-26b9-851d-e053-ca3ca8c0ca7f",103,0,1,0,11,16,5,4,0
"4c07d11e-3aa3-851d-e053-ca3ca8c0ca7f",99,0,0,0,10,11,0,3,0
"4c07d11e-26c3-851d-e053-ca3ca8c0ca7f",93,0,0,0,11,12,2,2,0
"4c07d11e-2683-851d-e053-ca3ca8c0ca7f",66,0,0,0,8,5,1,1,0
"4c07d11e-04fe-851d-e053-ca3ca8c0ca7f",115,1,5,0,10,16,42,9,2
"4c07d11e-3750-851d-e053-ca3ca8c0ca7f",137,0,1,0,18,20,12,9,0
"4c07d11e-2687-851d-e053-ca3ca8c0ca7f",38,1,1,0,2,10,9,11,0
"4c07d11e-2688-851d-e053-ca3ca8c0ca7f",79,0,7,0,9,20,24,19,0
"4c07d11e-2686-851d-e053-ca3ca8c0ca7f",119,1,1,0,26,20,22,15,0
"4c07d11e-26f3-851d-e053-ca3ca8c0ca7f",70,0,6,0,6,20,25,8,0
"4c07d11e-3752-851d-e053-ca3ca8c0ca7f",86,0,2,0,8,11,16,10,0
"4c07d11e-26fe-851d-e053-ca3ca8c0ca7f",105,0,1,0,11,21,22,7,0
"4c07d11e-265a-851d-e053-ca3ca8c0ca7f",101,1,1,0,9,16,11,7,0
"4c07d11e-26f4-851d-e053-ca3ca8c0ca7f",49,0,1,0,9,13,24,4,0
"4c07d11e-267a-851d-e053-ca3ca8c0ca7f",107,2,11,0,8,29,38,9,0
"4c07d11e-31e7-851d-e053-ca3ca8c0ca7f",76,0,1,0,18,15,18,14,0
"4c07d11e-1b91-851d-e053-ca3ca8c0ca7f",77,0,0,0,9,13,13,21,0
"4c07d11e-1b73-851d-e053-ca3ca8c0ca7f",115,0,0,0,34,18,28,20,0
"4c07d11e-1b72-851d-e053-ca3ca8c0ca7f",85,0,0,0,12,20,23,21,0
"4c07d11d-fa7e-851d-e053-ca3ca8c0ca7f",81,0,0,0,21,22,31,26,0
"4c07d11e-31c8-851d-e053-ca3ca8c0ca7f",74,0,0,0,15,14,19,20,0
"4c07d11e-31c9-851d-e053-ca3ca8c0ca7f",71,0,1,0,18,19,16,14,0
"4c07d11e-0ad2-851d-e053-ca3ca8c0ca7f",132,1,1,5,19,24,11,17,0
"4c07d11e-1b94-851d-e053-ca3ca8c0ca7f",117,0,2,0,18,10,9,12,0
"4c07d11e-31fc-851d-e053-ca3ca8c0ca7f",78,0,0,0,11,8,5,2,0
"4c07d11e-1b9c-851d-e053-ca3ca8c0ca7f",88,0,0,0,8,15,2,6,0
"4c07d11e-31fd-851d-e053-ca3ca8c0ca7f",76,0,1,0,11,7,4,4,0
"4c07d11e-1b93-851d-e053-ca3ca8c0ca7f",83,0,1,0,9,14,5,8,0
"4c07d11d-fa2a-851d-e053-ca3ca8c0ca7f",141,0,0,0,17,18,10,4,0
"4c07d11e-0abd-851d-e053-ca3ca8c0ca7f",107,0,3,0,11,22,8,10,0
"4c07d11e-1bf6-851d-e053-ca3ca8c0ca7f",99,1,0,0,27,11,18,15,0
"4c07d11e-324d-851d-e053-ca3ca8c0ca7f",75,0,0,0,27,4,13,4,0
"4c07d11e-325b-851d-e053-ca3ca8c0ca7f",77,0,0,0,24,20,35,23,0
"4c07d11e-325c-851d-e053-ca3ca8c0ca7f",80,1,0,0,22,4,22,8,1
"4c07d11e-1b6b-851d-e053-ca3ca8c0ca7f",118,1,1,0,34,10,37,18,1
"4c07d11e-325e-851d-e053-ca3ca8c0ca7f",77,0,0,0,28,3,15,11,1
"4c07d11e-1b6c-851d-e053-ca3ca8c0ca7f",88,0,1,0,32,7,33,13,2
"4c07d11e-1b6d-851d-e053-ca3ca8c0ca7f",133,0,0,5,44,12,33,25,0
"4c07d11e-326a-851d-e053-ca3ca8c0ca7f",120,0,1,0,38,13,48,24,0
"4c07d11e-3269-851d-e053-ca3ca8c0ca7f",85,1,0,0,25,9,22,11,0
"4c07d11e-1b7a-851d-e053-ca3ca8c0ca7f",119,2,1,0,43,7,33,18,1
"4c07d11d-fa2c-851d-e053-ca3ca8c0ca7f",81,1,0,0,44,8,30,15,0
"4c07d11e-3220-851d-e053-ca3ca8c0ca7f",114,0,0,0,36,11,22,15,0
"4c07d11e-1bf7-851d-e053-ca3ca8c0ca7f",78,0,0,0,19,7,11,8,0
"4c07d11e-325d-851d-e053-ca3ca8c0ca7f",106,0,0,0,39,10,32,15,0
"4c07d11d-fa35-851d-e053-ca3ca8c0ca7f",75,0,2,0,5,11,1,5,0
"4c07d11e-0abe-851d-e053-ca3ca8c0ca7f",86,0,1,0,28,5,23,6,1
"4c07d11e-1b6a-851d-e053-ca3ca8c0ca7f",126,0,0,0,54,25,35,32,1
"4c07d11e-1b5d-851d-e053-ca3ca8c0ca7f",115,3,2,0,31,20,37,24,0
"4c07d11e-3279-851d-e053-ca3ca8c0ca7f",78,0,1,0,25,8,22,13,0
"4c07d11e-327a-851d-e053-ca3ca8c0ca7f",114,0,0,0,41,7,25,14,1
"4c07d11e-3286-851d-e053-ca3ca8c0ca7f",76,0,0,0,12,6,6,5,0
"4c07d11e-1c1e-851d-e053-ca3ca8c0ca7f",104,1,7,0,11,41,25,15,0
"4c07d11e-1b74-851d-e053-ca3ca8c0ca7f",183,4,0,0,25,43,38,14,0
"4c07d11e-392c-851d-e053-ca3ca8c0ca7f",92,1,9,0,5,31,13,9,0
"4c07d11e-31e8-851d-e053-ca3ca8c0ca7f",80,1,9,0,7,15,9,17,0
"4c07d11e-31e9-851d-e053-ca3ca8c0ca7f",99,0,0,0,12,20,11,14,0
"4c07d11e-1b82-851d-e053-ca3ca8c0ca7f",97,0,1,0,10,15,6,19,1
"4c07d11d-f9cc-851d-e053-ca3ca8c0ca7f",103,1,6,0,12,15,7,10,1
"4c07d11e-3912-851d-e053-ca3ca8c0ca7f",79,0,0,0,20,12,6,3,0
"4c07d11e-1bf4-851d-e053-ca3ca8c0ca7f",139,0,0,0,11,6,6,3,0
"4c07d11e-3304-851d-e053-ca3ca8c0ca7f",102,1,0,0,11,7,1,4,0
"4c07d11e-3306-851d-e053-ca3ca8c0ca7f",85,0,0,0,7,5,2,4,0
"4c07d11e-2240-851d-e053-ca3ca8c0ca7f",114,4,0,0,14,23,8,5,0
"4c07d11e-325a-851d-e053-ca3ca8c0ca7f",90,1,0,0,15,12,4,4,1
"4c07d11e-3266-851d-e053-ca3ca8c0ca7f",125,1,2,0,13,33,9,16,0
"4c07d11e-224c-851d-e053-ca3ca8c0ca7f",77,0,0,0,9,10,5,9,0
"4c07d11e-224b-851d-e053-ca3ca8c0ca7f",72,0,0,0,13,9,7,5,0
"4c07d11e-3268-851d-e053-ca3ca8c0ca7f",77,0,0,0,8,11,5,6,0
"4c07d11e-1c03-851d-e053-ca3ca8c0ca7f",78,1,0,0,31,15,28,18,0
"4c07d11e-1c23-851d-e053-ca3ca8c0ca7f",115,1,0,0,39,24,40,32,0
"4c07d11e-1c04-851d-e053-ca3ca8c0ca7f",121,3,1,0,44,23,48,33,0
"4c07d11e-1c05-851d-e053-ca3ca8c0ca7f",87,1,0,0,22,6,17,9,0
"4c07d11e-3259-851d-e053-ca3ca8c0ca7f",68,0,0,0,7,10,5,4,0
"4c07d11e-3267-851d-e053-ca3ca8c0ca7f",70,0,0,0,12,11,7,3,0
"4c07d11e-3274-851d-e053-ca3ca8c0ca7f",85,0,0,0,31,7,27,17,0
"4c07d11e-2257-851d-e053-ca3ca8c0ca7f",80,2,0,0,20,28,24,11,1
"4c07d11e-224d-851d-e053-ca3ca8c0ca7f",79,1,1,0,13,26,30,24,0
"4c07d11e-3305-851d-e053-ca3ca8c0ca7f",96,0,0,0,13,3,2,3,0
"4c07d11e-3258-851d-e053-ca3ca8c0ca7f",128,0,0,0,13,13,7,5,0
"4c07d11e-3257-851d-e053-ca3ca8c0ca7f",106,0,0,0,14,13,1,6,0
"4c07d11d-fa2b-851d-e053-ca3ca8c0ca7f",77,2,0,0,33,9,14,16,1
"4c07d11e-3265-851d-e053-ca3ca8c0ca7f",85,0,0,0,13,19,12,10,1
"4c07d11e-1bf3-851d-e053-ca3ca8c0ca7f",148,0,0,0,24,28,17,10,0
"4c07d11e-1be8-851d-e053-ca3ca8c0ca7f",96,0,0,0,10,3,1,4,0
"4c07d11e-3911-851d-e053-ca3ca8c0ca7f",88,0,0,0,11,12,10,2,0
"4c07d11e-1c2f-851d-e053-ca3ca8c0ca7f",86,0,2,0,21,10,39,22,0
"4c07d11e-322d-851d-e053-ca3ca8c0ca7f",89,1,1,0,39,12,31,22,0
"4c07d11e-323c-851d-e053-ca3ca8c0ca7f",100,0,0,0,31,12,29,23,0
"4c07d11e-323d-851d-e053-ca3ca8c0ca7f",80,0,1,0,27,10,22,5,0
"4c07d11e-1c16-851d-e053-ca3ca8c0ca7f",132,0,0,0,36,19,25,19,0
"4c07d11e-3221-851d-e053-ca3ca8c0ca7f",88,1,1,0,28,14,14,4,0
"4c07d11e-322b-851d-e053-ca3ca8c0ca7f",116,0,0,0,43,22,25,12,0
"4c07d11e-321c-851d-e053-ca3ca8c0ca7f",79,0,0,0,16,13,12,3,0
"4c07d11e-1c22-851d-e053-ca3ca8c0ca7f",129,1,0,0,34,13,26,11,0
"4c07d11e-323b-851d-e053-ca3ca8c0ca7f",104,0,0,0,36,6,28,13,0
"4c07d11e-1c30-851d-e053-ca3ca8c0ca7f",101,2,0,0,37,16,35,22,0
"4c07d11e-3916-851d-e053-ca3ca8c0ca7f",86,1,0,0,31,17,28,11,1
"4c07d11e-3239-851d-e053-ca3ca8c0ca7f",93,1,0,0,29,13,19,9,0
"4c07d11e-1c21-851d-e053-ca3ca8c0ca7f",132,0,1,0,31,10,13,9,0
"4c07d11e-322f-851d-e053-ca3ca8c0ca7f",87,0,0,0,28,6,11,8,0
"4c07d11e-323a-851d-e053-ca3ca8c0ca7f",109,0,1,0,38,8,37,19,0
"4c07d11e-321e-851d-e053-ca3ca8c0ca7f",103,3,1,0,45,9,16,14,1
"4c07d11e-1c17-851d-e053-ca3ca8c0ca7f",134,0,0,0,29,9,23,11,0
"4c07d11e-3914-851d-e053-ca3ca8c0ca7f",77,2,0,0,41,13,26,14,1
"4c07d11e-3915-851d-e053-ca3ca8c0ca7f",91,0,0,0,31,18,38,22,0
"4c07d11e-1b5a-851d-e053-ca3ca8c0ca7f",100,1,0,0,32,18,34,23,0
"4c07d11e-1c2e-851d-e053-ca3ca8c0ca7f",77,0,0,0,25,6,23,17,0
"4c07d11e-322e-851d-e053-ca3ca8c0ca7f",71,0,3,0,26,6,30,18,0
"4c07d11e-322c-851d-e053-ca3ca8c0ca7f",77,1,1,0,25,7,25,13,0
"4c07d11e-1c15-851d-e053-ca3ca8c0ca7f",156,1,1,0,77,17,50,20,0
"4c07d11e-3307-851d-e053-ca3ca8c0ca7f",84,0,0,0,11,12,5,1,0
"4c07d11e-3913-851d-e053-ca3ca8c0ca7f",138,1,0,0,23,32,19,3,2
"4c07d11e-1bf5-851d-e053-ca3ca8c0ca7f",52,0,0,0,4,19,9,3,1
"4c07d11e-321d-851d-e053-ca3ca8c0ca7f",190,3,0,0,17,28,21,5,0
"4c07d11e-2258-851d-e053-ca3ca8c0ca7f",132,0,0,0,44,9,38,28,1
"4c07d11e-1c24-851d-e053-ca3ca8c0ca7f",101,0,0,0,27,17,21,18,0
"4c07d11e-2259-851d-e053-ca3ca8c0ca7f",114,0,0,0,35,14,41,22,1
"4c07d11e-1bee-851d-e053-ca3ca8c0ca7f",101,0,0,0,28,16,27,17,0
"4c07d11e-3276-851d-e053-ca3ca8c0ca7f",74,1,0,0,16,5,21,14,0
"4c07d11e-3277-851d-e053-ca3ca8c0ca7f",99,2,0,0,27,8,20,19,0
"4c07d11e-2265-851d-e053-ca3ca8c0ca7f",120,1,2,0,42,13,44,26,0
"4c07d11e-2266-851d-e053-ca3ca8c0ca7f",133,1,1,0,53,11,44,24,0
"4c07d11e-1c2d-851d-e053-ca3ca8c0ca7f",127,0,1,1,26,22,36,23,0
"4c07d11e-1bed-851d-e053-ca3ca8c0ca7f",125,0,1,0,46,12,34,13,0
"4c07d11e-1b5b-851d-e053-ca3ca8c0ca7f",109,1,0,0,23,23,34,20,0
"4c07d11e-1bab-851d-e053-ca3ca8c0ca7f",124,0,0,0,13,18,14,15,0
"4c07d11e-1bc5-851d-e053-ca3ca8c0ca7f",113,0,0,0,11,11,3,4,0
"4c07d11e-1bbb-851d-e053-ca3ca8c0ca7f",129,0,0,0,10,34,7,12,1
"4c07d11e-1bc7-851d-e053-ca3ca8c0ca7f",129,1,0,0,18,26,8,11,0
"4c07d11e-1bc8-851d-e053-ca3ca8c0ca7f",126,1,0,0,14,13,3,6,0
"4c07d11e-320d-851d-e053-ca3ca8c0ca7f",78,0,0,0,6,9,7,7,0
"4c07d11e-1bac-851d-e053-ca3ca8c0ca7f",127,0,1,0,9,18,11,10,0
"4c07d11e-1be1-851d-e053-ca3ca8c0ca7f",128,0,0,0,19,19,10,9,0
"4c07d11e-1bd6-851d-e053-ca3ca8c0ca7f",89,1,0,0,12,19,13,18,0
"4c07d11e-1bba-851d-e053-ca3ca8c0ca7f",103,0,0,0,7,9,5,10,0
"4c07d11e-3113-851d-e053-ca3ca8c0ca7f",93,0,0,0,9,12,6,6,0
"4c07d11e-1bb8-851d-e053-ca3ca8c0ca7f",89,0,1,0,7,17,6,8,0
"4c07d11e-1bb9-851d-e053-ca3ca8c0ca7f",102,0,0,0,13,7,7,8,0
"4c07d11e-0ad5-851d-e053-ca3ca8c0ca7f",102,2,9,0,18,9,8,11,0
"4c07d11d-f9f7-851d-e053-ca3ca8c0ca7f",71,0,2,0,4,14,2,7,6
"4c07d11e-3281-851d-e053-ca3ca8c0ca7f",81,0,0,0,7,19,7,5,1
"4c07d11e-3294-851d-e053-ca3ca8c0ca7f",143,2,2,0,43,20,52,31,0
"4c07d11e-21c6-851d-e053-ca3ca8c0ca7f",97,0,1,0,39,11,44,19,0
"4c07d11e-3295-851d-e053-ca3ca8c0ca7f",82,1,0,0,23,7,31,21,0
"4c07d11e-3293-851d-e053-ca3ca8c0ca7f",137,0,0,0,41,10,52,32,0
"4c07d11e-21c4-851d-e053-ca3ca8c0ca7f",140,2,1,0,44,19,47,23,0
"4c07d11e-3282-851d-e053-ca3ca8c0ca7f",70,2,0,0,17,23,9,10,0
"4c07d11e-3a41-851d-e053-ca3ca8c0ca7f",72,1,0,0,17,18,14,10,1
"4c07d11e-3284-851d-e053-ca3ca8c0ca7f",100,2,0,0,42,20,23,13,1
"4c07d11e-1b51-851d-e053-ca3ca8c0ca7f",101,0,0,0,10,29,11,8,0
"4c07d11e-32a7-851d-e053-ca3ca8c0ca7f",95,0,0,0,12,14,5,5,0
"4c07d11e-32a6-851d-e053-ca3ca8c0ca7f",107,2,0,0,34,28,23,16,1
"4c07d11d-f9f8-851d-e053-ca3ca8c0ca7f",114,2,0,0,26,10,10,5,0
"4c07d11e-1b50-851d-e053-ca3ca8c0ca7f",81,1,0,0,14,16,9,13,0
"4c07d11e-1b4f-851d-e053-ca3ca8c0ca7f",84,1,0,0,17,6,7,5,0
"4c07d11e-21d0-851d-e053-ca3ca8c0ca7f",133,0,0,0,18,10,10,7,0
"4c07d11e-1b4e-851d-e053-ca3ca8c0ca7f",100,1,0,0,21,9,6,3,0
"4c07d11e-3283-851d-e053-ca3ca8c0ca7f",123,0,0,0,17,12,11,5,0
"4c07d11e-3291-851d-e053-ca3ca8c0ca7f",118,0,0,0,49,12,28,14,2
"4c07d11e-21c5-851d-e053-ca3ca8c0ca7f",98,1,0,0,36,38,37,21,1
"4c07d11e-1b52-851d-e053-ca3ca8c0ca7f",93,0,1,0,4,23,8,11,0
"4c07d11e-32a8-851d-e053-ca3ca8c0ca7f",98,0,0,0,8,16,8,7,0
"4c07d11e-32a9-851d-e053-ca3ca8c0ca7f",107,0,0,0,14,7,1,3,0
"4c07d11e-3292-851d-e053-ca3ca8c0ca7f",131,0,0,0,23,27,17,9,0
"4c07d11e-21cf-851d-e053-ca3ca8c0ca7f",79,0,0,0,9,8,4,1,0
"4c07d11e-3296-851d-e053-ca3ca8c0ca7f",96,1,0,0,11,17,4,0,0
"4c07d11e-31b7-851d-e053-ca3ca8c0ca7f",95,1,1,0,9,11,24,12,1
"4c07d11d-f9ce-851d-e053-ca3ca8c0ca7f",115,2,0,0,17,11,10,14,0
"4c07d11d-fa70-851d-e053-ca3ca8c0ca7f",96,1,3,0,17,16,37,7,4
"4c07d11e-31ab-851d-e053-ca3ca8c0ca7f",73,1,0,0,7,17,15,11,0
"4c07d11e-320a-851d-e053-ca3ca8c0ca7f",83,2,0,0,9,10,2,10,1
"4c07d11e-1bad-851d-e053-ca3ca8c0ca7f",82,0,0,0,8,27,9,13,0
"4c07d11e-1b9d-851d-e053-ca3ca8c0ca7f",83,2,0,0,19,16,15,10,0
"4c07d11e-1bae-851d-e053-ca3ca8c0ca7f",83,0,0,0,15,19,9,11,0
"4c07d11e-1bb7-851d-e053-ca3ca8c0ca7f",136,0,0,0,17,32,7,20,0
"4c07d11e-1baf-851d-e053-ca3ca8c0ca7f",103,1,1,0,16,12,3,8,0
"4c07d11e-1ba0-851d-e053-ca3ca8c0ca7f",81,1,0,0,5,6,4,7,0
"4c07d11e-320c-851d-e053-ca3ca8c0ca7f",74,0,0,0,6,9,5,6,0
"4c07d11e-1b9f-851d-e053-ca3ca8c0ca7f",94,0,0,0,12,13,8,11,0
"4c07d11e-320b-851d-e053-ca3ca8c0ca7f",99,0,0,0,11,16,9,11,0
"4c07d11e-1b9e-851d-e053-ca3ca8c0ca7f",114,0,0,0,11,20,9,11,0
"4c07d11d-fa7c-851d-e053-ca3ca8c0ca7f",139,1,0,0,23,29,22,22,0
"4c07d11e-31b8-851d-e053-ca3ca8c0ca7f",84,0,0,0,8,18,10,11,0
"4c07d11e-3196-851d-e053-ca3ca8c0ca7f",128,2,0,0,10,23,21,21,0
"4c07d11e-31bc-851d-e053-ca3ca8c0ca7f",134,0,2,0,25,23,24,19,0
"4c07d11e-1c1d-851d-e053-ca3ca8c0ca7f",99,1,8,0,10,20,19,24,1
"4c07d11e-1b71-851d-e053-ca3ca8c0ca7f",143,1,1,0,29,43,43,34,1
"4c07d11e-1c29-851d-e053-ca3ca8c0ca7f",90,1,1,0,12,16,12,13,0
"4c07d11e-31c7-851d-e053-ca3ca8c0ca7f",106,0,0,0,22,18,18,17,0
"4c07d11e-3189-851d-e053-ca3ca8c0ca7f",76,0,0,0,14,14,5,14,0
"4c07d11e-318a-851d-e053-ca3ca8c0ca7f",75,2,0,0,6,21,16,22,0
"4c07d11e-1c0d-851d-e053-ca3ca8c0ca7f",114,0,1,0,16,21,18,18,0
"4c07d11e-31b9-851d-e053-ca3ca8c0ca7f",100,0,0,0,10,24,14,22,0
"4c07d11e-1bfc-851d-e053-ca3ca8c0ca7f",92,1,1,0,13,14,14,11,0
"4c07d11e-1bef-851d-e053-ca3ca8c0ca7f",95,0,1,0,5,13,4,13,0
"4c07d11e-3162-851d-e053-ca3ca8c0ca7f",126,1,1,0,17,8,5,5,0
"4c07d11e-1bfd-851d-e053-ca3ca8c0ca7f",125,1,0,0,9,27,7,11,0
"4c07d11e-0ad1-851d-e053-ca3ca8c0ca7f",107,1,0,3,9,12,6,12,0
"4c07d11e-1bfe-851d-e053-ca3ca8c0ca7f",107,0,1,0,12,11,6,9,0
"4c07d11e-3177-851d-e053-ca3ca8c0ca7f",121,0,1,0,12,15,10,7,0
"4c07d11e-3195-851d-e053-ca3ca8c0ca7f",141,0,0,0,11,26,18,19,0
"4c07d11e-3178-851d-e053-ca3ca8c0ca7f",87,0,0,0,15,11,10,8,0
"4c07d11e-317a-851d-e053-ca3ca8c0ca7f",82,0,1,0,6,23,11,12,0
"4c07d11e-3179-851d-e053-ca3ca8c0ca7f",77,0,0,0,11,16,12,9,0
"4c07d11e-1bff-851d-e053-ca3ca8c0ca7f",119,1,0,0,16,19,16,22,0
"4c07d11e-1c0c-851d-e053-ca3ca8c0ca7f",116,2,1,0,18,30,28,27,0
"4c07d11e-3176-851d-e053-ca3ca8c0ca7f",208,3,0,1,30,52,80,30,0
"4c07d11e-1b5c-851d-e053-ca3ca8c0ca7f",74,0,0,0,10,16,22,16,0
"4c07d11e-324a-851d-e053-ca3ca8c0ca7f",91,0,0,0,15,13,16,7,0
"4c07d11e-3bc0-851d-e053-ca3ca8c0ca7f",74,1,0,0,22,13,24,6,1
"4c07d11e-3bc1-851d-e053-ca3ca8c0ca7f",61,0,0,0,7,5,22,2,0
"4c07d11e-392a-851d-e053-ca3ca8c0ca7f",182,6,0,0,23,12,38,8,1
"4c07d11e-392b-851d-e053-ca3ca8c0ca7f",216,2,0,0,16,24,82,3,1
"4c07d11e-3929-851d-e053-ca3ca8c0ca7f",103,0,0,0,19,18,34,4,1
"4c07d11e-3198-851d-e053-ca3ca8c0ca7f",71,0,0,0,13,40,28,16,1
"4c07d11e-1c10-851d-e053-ca3ca8c0ca7f",102,2,0,0,14,37,39,19,0
"4c07d11e-3199-851d-e053-ca3ca8c0ca7f",78,0,0,0,15,6,11,5,0
"4c07d11e-1c1b-851d-e053-ca3ca8c0ca7f",72,0,1,0,6,8,11,11,0
"4c07d11e-1c0e-851d-e053-ca3ca8c0ca7f",113,1,0,0,12,16,13,14,0
"4c07d11e-3163-851d-e053-ca3ca8c0ca7f",117,1,0,0,23,20,17,17,0
"4c07d11e-3174-851d-e053-ca3ca8c0ca7f",95,1,0,0,13,15,22,11,0
"4c07d11e-324c-851d-e053-ca3ca8c0ca7f",120,2,2,0,23,17,21,13,0
"4c07d11e-326b-851d-e053-ca3ca8c0ca7f",129,1,0,0,17,12,23,15,1
"4c07d11e-1c0f-851d-e053-ca3ca8c0ca7f",81,0,1,0,7,11,10,10,0
"4c07d11e-326c-851d-e053-ca3ca8c0ca7f",101,0,1,0,21,22,22,14,0
"4c07d11e-31a6-851d-e053-ca3ca8c0ca7f",84,1,1,0,10,7,7,4,0
"4c07d11e-3197-851d-e053-ca3ca8c0ca7f",80,0,0,0,17,14,11,10,0
"4c07d11e-1c1c-851d-e053-ca3ca8c0ca7f",149,0,1,0,38,23,34,20,0
"4c07d11e-3285-851d-e053-ca3ca8c0ca7f",75,0,1,0,13,8,13,8,0
"4c07d11e-3278-851d-e053-ca3ca8c0ca7f",87,1,0,0,12,15,18,11,0
"4c07d11e-31a8-851d-e053-ca3ca8c0ca7f",139,3,0,0,17,32,68,22,1
"4c07d11e-31aa-851d-e053-ca3ca8c0ca7f",117,1,0,0,20,15,23,22,0
"4c07d11e-31a9-851d-e053-ca3ca8c0ca7f",348,7,0,0,50,40,118,18,3
"4c07d11d-fa68-851d-e053-ca3ca8c0ca7f",167,1,1,0,16,18,62,8,2
"4c07d11e-31a7-851d-e053-ca3ca8c0ca7f",178,3,0,0,5,43,53,8,4
"4c07d11e-3287-851d-e053-ca3ca8c0ca7f",70,0,0,0,8,9,5,3,0
"4c07d11e-324b-851d-e053-ca3ca8c0ca7f",75,0,0,0,13,6,7,8,0
"4c07d11e-3249-851d-e053-ca3ca8c0ca7f",74,0,1,0,10,6,11,7,0
"4c07d11e-3175-851d-e053-ca3ca8c0ca7f",77,2,0,0,15,18,19,8,0
"4c07d11d-f9cd-851d-e053-ca3ca8c0ca7f",76,0,15,0,13,12,13,9,0
